planet_name,star_system,distance_from_earth_ly,mass_earth_masses,radius_km,orbital_period_days,surface_temp_c,has_rings,number_of_moons,gravity_m_s2,escape_velocity_km_s,atmosphere_type,discovered_year,discovering_mission,habitable,water_presence,magnetic_field,axial_tilt_deg,rotation_period_hours,radiation_level
Jupiter,Proxima Centauri,254.75,133.72,46335.0,2449.6,376.1,False,51,24.29,45.57,Thin,1852,Hubble,False,Liquid,False,34.86,674.59,374.65
Saturn,Alpha Centauri,840.89,62.83,62989.0,2374.0,-35.5,True,27,2.28,36.8,Toxic,2006,Galileo,False,None,True,75.75,817.32,152.58
Earth,Alpha Centauri,38.52,15.09,28567.0,728.5,256.6,True,64,29.77,37.98,Thick,1648,Apollo,False,None,False,19.74,932.61,475.75
Mars,Sol,901.77,253.11,23549.0,1911.9,83.6,True,16,4.78,38.64,Thick,2021,Voyager,True,Vapor,True,66.08,876.92,357.16
Mercury,Proxima Centauri,461.53,294.36,1746.0,5577.7,217.2,True,94,24.09,38.09,None,1902,Apollo,True,Vapor,False,68.17,322.79,163.38
Jupiter,Betelgeuse,637.24,237.96,58032.0,2949.0,-124.8,False,43,12.45,33.67,Toxic,1671,Voyager,True,Vapor,True,37.73,588.43,144.77
Neptune,Proxima Centauri,659.39,256.15,56268.0,4203.1,-188.2,True,9,15.27,59.2,Thin,1862,Cassini,False,Liquid,False,26.76,81.91,261.85
Jupiter,Betelgeuse,895.13,72.67,8207.0,3799.8,436.7,False,62,26.54,44.21,None,1921,Hubble,True,None,True,42.35,261.58,39.57
Mercury,Sirius,636.71,288.19,40803.0,8765.3,-11.3,False,92,12.97,46.84,Thin,1821,JWST,True,Ice,True,8.39,98.75,58.84
Saturn,Proxima Centauri,613.97,59.16,33015.0,9057.7,373.8,False,81,16.59,52.48,Thin,1676,JWST,True,Liquid,False,4.13,318.61,87.93
Jupiter,Sirius,66.75,285.43,9191.0,4954.9,499.5,True,46,2.43,13.72,None,1661,Galileo,False,Vapor,False,10.04,875.81,387.36
Uranus,Alpha Centauri,518.46,298.45,68659.0,3335.1,-52.0,True,37,1.07,5.94,Toxic,1756,Apollo,False,None,True,16.84,350.43,256.93
Earth,Alpha Centauri,150.25,213.55,15814.0,1112.7,-14.4,True,69,8.1,29.49,Thick,1893,Apollo,True,Vapor,True,45.38,564.09,5.28
Mars,Sol,737.46,294.35,5639.0,9536.4,264.0,True,75,20.74,31.33,None,1724,Apollo,True,Ice,False,76.42,436.21,336.76
Mercury,Proxima Centauri,512.27,170.9,42044.0,649.3,475.8,False,52,4.52,49.92,Toxic,1828,JWST,False,Ice,False,21.21,461.62,211.85
Mars,Sirius,680.26,77.94,51982.0,3011.6,441.1,False,77,4.3,27.18,Thin,1939,Apollo,False,None,False,84.16,969.72,255.43
Uranus,Betelgeuse,41.77,131.16,3239.0,3015.8,152.0,True,43,12.92,34.68,None,1760,Hubble,False,Liquid,False,85.94,299.67,107.06
Jupiter,Alpha Centauri,84.88,178.11,46452.0,3238.0,356.6,True,73,19.79,32.1,Thick,1628,Voyager,False,Ice,False,86.3,629.19,275.89
Jupiter,Alpha Centauri,716.35,22.02,37728.0,1684.7,-105.0,True,53,21.65,3.25,Thick,1713,JWST,True,Ice,False,75.38,422.96,489.58
Neptune,Betelgeuse,72.18,186.74,8125.0,7842.5,484.2,True,19,6.18,37.3,Thin,1678,Hubble,False,Ice,True,32.74,65.84,36.72
Uranus,Sirius,71.35,294.36,12904.0,1268.9,475.0,True,78,3.31,49.85,None,1622,Cassini,True,Ice,False,6.54,491.88,141.96
Mercury,Sirius,12.21,57.11,40190.0,6367.3,-85.4,True,30,28.27,10.29,Thick,1705,Hubble,False,Vapor,False,51.19,814.28,121.5
Neptune,Proxima Centauri,956.51,237.8,21449.0,1282.3,9.6,True,6,8.56,36.07,None,1730,Hubble,True,Vapor,False,50.28,103.26,124.27
Earth,Proxima Centauri,737.53,272.38,65744.0,751.8,-129.9,False,57,25.75,36.02,Thick,1956,Cassini,True,Liquid,False,76.5,74.24,189.35
Neptune,Sol,353.32,283.12,57493.0,9098.8,-9.8,False,9,26.04,10.69,Thin,1772,Hubble,False,None,True,89.64,157.86,409.05
Venus,Alpha Centauri,296.61,288.04,68866.0,1941.8,371.2,False,9,23.4,8.28,Thin,1863,Voyager,True,None,True,45.73,765.58,456.43
Mercury,Proxima Centauri,349.77,156.49,18917.0,8221.4,64.8,False,38,5.9,58.82,None,1941,JWST,True,None,True,31.07,725.38,101.11
Venus,Sirius,774.68,293.19,67911.0,5469.1,-138.1,True,27,24.83,24.23,Toxic,1972,Galileo,True,Ice,True,16.73,567.19,271.47
Uranus,Betelgeuse,661.4,227.22,30755.0,824.7,39.6,True,29,23.31,14.42,Toxic,1884,Cassini,False,Vapor,False,0.43,470.89,318.45
Saturn,Sirius,185.28,48.59,24979.0,9556.7,487.0,True,36,18.3,11.11,Thin,1601,JWST,False,Vapor,True,45.82,888.88,260.91
Venus,Alpha Centauri,174.19,143.12,4474.0,2507.3,240.8,True,66,10.78,40.39,Thick,1832,Apollo,False,Liquid,False,50.0,767.86,217.04
Earth,Sirius,98.49,215.53,4641.0,8603.5,91.3,True,42,8.61,36.96,Toxic,1968,Voyager,True,None,False,74.24,812.88,95.99
Neptune,Sol,660.34,74.28,48749.0,1729.7,-83.4,False,78,4.53,38.97,Thin,1850,Galileo,True,Vapor,True,45.41,814.2,244.11
Saturn,Alpha Centauri,764.4,192.22,32597.0,8546.7,490.3,True,84,15.78,6.19,Thick,1920,Voyager,True,Liquid,True,82.48,644.5,200.61
Neptune,Betelgeuse,265.12,200.01,16630.0,181.6,374.6,False,51,17.97,53.72,Thick,1707,Voyager,True,None,False,56.53,460.72,397.78
Venus,Sol,21.04,48.89,43364.0,5142.2,-3.0,True,55,11.42,23.97,Toxic,1875,Apollo,False,Ice,True,75.63,865.35,381.8
Neptune,Alpha Centauri,82.26,169.57,18447.0,7706.0,-151.0,False,75,14.79,19.49,Thin,1779,Galileo,True,Vapor,True,13.35,926.38,67.0
Uranus,Betelgeuse,967.86,231.51,40857.0,9351.2,-160.4,True,67,11.54,28.28,Thick,1812,Voyager,True,Vapor,False,76.98,28.69,44.26
Saturn,Sol,295.52,149.72,25785.0,9096.6,-115.7,False,8,19.59,24.01,Thick,1892,Apollo,True,None,False,60.76,56.3,454.08
Uranus,Sol,769.25,3.73,57825.0,8205.3,206.5,True,91,27.14,51.95,None,1671,Cassini,False,Ice,False,15.32,958.95,267.75
Venus,Alpha Centauri,624.7,2.81,57628.0,8887.5,450.1,True,22,5.75,55.83,None,1882,Apollo,True,Ice,False,17.08,280.77,428.9
Uranus,Proxima Centauri,382.0,107.17,33937.0,2032.2,147.7,True,62,12.06,18.9,Toxic,1774,Hubble,False,Vapor,False,83.39,874.0,29.08
Earth,Sol,205.77,277.87,25207.0,2877.6,390.1,True,60,5.09,51.97,None,1722,JWST,False,None,True,2.9,391.85,263.26
Venus,Sol,121.47,68.68,26017.0,2925.2,112.1,False,39,19.12,47.11,Thin,1826,Apollo,True,Liquid,False,41.63,123.5,269.71
Venus,Betelgeuse,615.05,190.35,56594.0,3801.7,296.0,True,43,22.14,55.92,Toxic,1989,Apollo,True,Vapor,False,28.21,85.04,430.35
Venus,Sirius,774.66,66.7,23644.0,3963.5,312.3,False,85,28.03,15.5,Toxic,1900,Apollo,True,Ice,False,59.86,160.73,48.8
Mercury,Alpha Centauri,643.94,96.57,15425.0,5468.3,-78.2,True,23,9.09,35.04,None,1682,Voyager,True,Liquid,True,75.57,253.64,120.22
Neptune,Alpha Centauri,530.35,254.43,6843.0,1640.8,52.9,False,50,28.56,17.2,Thick,1852,Galileo,False,None,False,32.43,491.08,203.27
Mercury,Proxima Centauri,42.05,218.69,33202.0,6927.9,246.1,True,57,2.83,49.62,Thin,1745,Apollo,False,Ice,False,38.42,702.99,432.92
Mercury,Proxima Centauri,968.49,28.71,34267.0,1717.3,-150.5,True,89,18.49,1.31,Thin,1719,Apollo,False,Liquid,True,88.37,986.47,469.44
Earth,Alpha Centauri,798.73,128.67,59023.0,3137.6,53.1,False,93,2.66,34.32,Thin,1664,Hubble,False,Vapor,False,70.55,444.3,496.36
Saturn,Proxima Centauri,292.89,8.85,16265.0,5058.3,174.4,True,32,26.92,21.01,Toxic,1880,Hubble,False,Ice,False,80.75,520.59,479.6
Neptune,Betelgeuse,979.97,144.32,27288.0,7974.6,497.4,True,15,16.36,20.04,Thin,1882,Cassini,False,None,False,39.49,524.21,2.97
Uranus,Alpha Centauri,601.92,198.76,56780.0,7407.7,132.2,False,21,20.41,39.05,Thick,1990,Cassini,False,Ice,True,21.07,541.74,23.85
Jupiter,Proxima Centauri,582.46,35.64,57830.0,6473.1,371.2,True,56,25.12,51.24,Thick,1705,Hubble,False,Vapor,True,37.07,520.15,73.8
Venus,Alpha Centauri,748.1,86.74,27538.0,1599.9,102.4,False,61,5.36,36.94,None,2012,Galileo,False,None,False,64.45,13.73,174.43
Uranus,Sirius,811.79,119.41,32680.0,5493.1,357.5,True,81,2.12,51.34,Thin,1899,Cassini,False,Vapor,False,9.85,6.72,414.96
Venus,Sol,656.51,275.87,21927.0,920.1,216.8,False,70,26.49,16.61,Toxic,1706,JWST,True,Liquid,False,24.34,102.18,446.33
Earth,Alpha Centauri,128.18,297.98,65346.0,3804.8,420.6,False,89,10.13,31.65,None,1635,JWST,True,Ice,True,4.2,106.05,93.42
Venus,Sol,338.33,13.57,9186.0,4164.5,87.7,False,71,4.74,27.58,Thick,1746,Galileo,True,Vapor,True,38.91,706.37,309.83
Mercury,Proxima Centauri,928.09,228.33,65429.0,446.1,223.0,False,69,14.59,1.69,Thin,1861,Hubble,False,Liquid,True,74.47,208.89,458.68
Neptune,Sol,224.69,111.58,48187.0,2776.2,241.0,True,29,18.35,33.85,Thick,2008,Cassini,True,None,True,2.22,895.24,231.87
Jupiter,Alpha Centauri,372.23,117.8,37678.0,9558.7,92.2,True,22,1.9,40.03,None,1758,Apollo,False,None,True,60.78,928.96,51.77
Mars,Sirius,432.13,226.3,3253.0,9538.6,-99.0,False,31,8.97,35.92,Thick,1864,Hubble,False,Liquid,True,83.92,976.01,228.91
Venus,Proxima Centauri,439.46,275.54,33816.0,3555.7,-134.5,True,85,1.95,44.44,Thin,1801,Cassini,True,Liquid,False,21.32,939.39,187.9
Uranus,Alpha Centauri,612.98,285.28,29135.0,478.8,-188.3,True,56,13.19,34.71,Thin,2020,Galileo,False,None,True,62.43,275.53,288.83
Mercury,Proxima Centauri,943.08,173.18,12124.0,1832.0,411.5,True,8,26.96,4.94,None,1754,JWST,True,Vapor,False,87.76,512.23,219.33
Mars,Betelgeuse,240.77,107.2,46292.0,3952.6,-34.5,False,30,29.5,7.87,Thin,1612,Galileo,False,Liquid,True,86.61,179.58,8.67
Jupiter,Sol,121.59,236.29,68009.0,9480.4,-51.9,True,70,19.47,36.19,Thick,1896,Cassini,False,Vapor,False,21.14,807.18,497.0
Mars,Betelgeuse,197.55,75.38,39791.0,1454.9,315.2,True,8,5.69,17.22,Thick,1983,Galileo,True,None,True,9.03,888.99,271.77
Mercury,Alpha Centauri,886.94,169.27,50318.0,7647.0,24.0,False,12,27.27,5.7,Toxic,1921,Cassini,True,Vapor,False,13.35,852.03,236.82
Neptune,Sirius,645.85,107.64,5723.0,1131.4,154.2,True,57,15.97,26.35,Toxic,1684,Cassini,True,Vapor,False,63.18,436.2,477.31
Neptune,Proxima Centauri,285.98,197.02,29819.0,9813.5,-86.2,False,2,5.46,33.71,Toxic,1879,Galileo,True,Liquid,False,65.32,759.88,77.93
Saturn,Sol,815.97,72.2,9029.0,3847.1,471.8,False,34,27.73,20.4,Thick,1844,Voyager,True,Vapor,True,60.68,102.09,94.62
Neptune,Proxima Centauri,861.38,57.56,43283.0,7763.6,396.1,False,96,22.97,43.51,Thick,1899,Apollo,True,Vapor,True,30.25,45.04,404.01
Saturn,Alpha Centauri,846.53,275.48,65755.0,3458.8,404.7,True,20,22.22,38.98,None,1961,Hubble,False,Vapor,True,15.28,754.47,130.42
Mars,Proxima Centauri,918.93,30.63,46663.0,6295.3,84.7,True,63,21.57,20.64,Toxic,1953,JWST,False,None,False,52.27,428.23,399.61
Earth,Sol,252.32,151.84,6299.0,1960.6,333.7,False,94,6.81,45.54,Thick,1915,Apollo,False,None,False,43.53,995.57,135.77
Uranus,Alpha Centauri,755.07,66.33,25472.0,1502.9,-99.3,False,51,7.12,39.27,None,1608,Hubble,False,Ice,False,65.6,101.77,16.59
Uranus,Proxima Centauri,460.59,11.78,38996.0,9383.7,-194.0,False,33,20.96,38.61,Thick,1985,Hubble,True,None,True,39.72,856.35,258.51
Mars,Sirius,842.01,10.9,28821.0,9180.6,-186.0,False,95,7.37,33.65,None,1846,JWST,False,None,True,30.48,482.58,98.34
Venus,Alpha Centauri,728.52,52.65,58521.0,8880.3,210.6,False,34,13.72,1.67,Toxic,1911,Apollo,False,Ice,False,26.41,828.01,378.92
Venus,Alpha Centauri,776.47,260.04,57212.0,6273.1,118.8,False,14,23.68,42.09,Toxic,2013,JWST,True,Ice,True,19.03,818.04,320.6
Neptune,Sirius,656.2,84.82,43216.0,8092.3,162.6,True,95,23.73,23.19,Toxic,1877,Cassini,False,Liquid,True,23.92,916.41,461.8
Uranus,Betelgeuse,177.51,285.14,26769.0,736.9,-194.8,False,5,14.14,56.61,Thick,1837,JWST,True,Liquid,True,8.53,301.36,391.49
Uranus,Sol,545.07,174.53,18618.0,3381.2,95.9,False,84,23.97,49.26,Thick,1802,Galileo,True,None,True,31.22,950.05,90.39
Saturn,Betelgeuse,984.67,131.04,8305.0,3171.3,302.6,False,96,25.32,35.67,None,1846,Voyager,True,Vapor,False,3.29,155.91,400.08
Earth,Proxima Centauri,937.39,174.07,25488.0,6374.7,109.9,True,31,19.99,15.88,Thin,1834,Voyager,False,Liquid,True,16.78,86.56,320.87
Mercury,Sirius,43.27,155.06,29509.0,3591.8,312.6,True,51,7.62,13.02,Thin,1680,Voyager,True,Liquid,True,67.21,434.46,334.48
Venus,Betelgeuse,164.9,227.66,47632.0,1527.6,-36.9,True,82,8.95,21.08,Toxic,1955,Apollo,False,None,False,29.29,829.18,416.13
Uranus,Alpha Centauri,131.82,84.82,46413.0,5984.8,369.2,True,96,10.13,29.12,Thin,1612,Apollo,False,Vapor,False,60.14,476.05,286.91
Saturn,Proxima Centauri,726.01,105.98,5837.0,8153.1,211.9,False,27,4.39,18.47,Toxic,1926,Cassini,False,Ice,True,64.52,830.14,233.0
Jupiter,Proxima Centauri,817.8,268.24,28273.0,3852.1,-52.5,True,94,8.92,31.38,None,1615,Voyager,True,Ice,True,52.31,731.04,318.32
Saturn,Betelgeuse,213.59,283.94,13543.0,1366.1,-34.3,False,84,7.08,10.76,Thin,1644,Cassini,True,None,True,86.28,213.38,148.98
Venus,Betelgeuse,505.9,267.78,11820.0,2007.0,239.6,False,97,14.2,58.69,Thin,1920,Voyager,True,None,True,1.93,949.14,91.3
Venus,Sirius,840.72,125.89,58084.0,2413.0,381.0,False,63,27.34,7.37,Toxic,1738,Apollo,False,Vapor,False,66.48,65.48,308.29
Saturn,Sol,732.83,234.13,3892.0,3034.0,90.9,False,78,4.03,55.98,None,1925,Galileo,False,None,False,86.29,898.79,116.92
Mercury,Betelgeuse,542.28,142.95,29924.0,6445.8,-19.2,False,77,21.89,54.9,Thin,1747,Galileo,True,None,False,77.6,307.92,39.96
Mars,Betelgeuse,590.39,149.31,12606.0,6029.4,406.9,False,18,20.93,32.0,Thin,1954,Galileo,False,None,True,15.11,502.65,0.28
Venus,Alpha Centauri,508.41,61.48,61674.0,6976.0,268.5,True,14,3.78,43.77,Thin,1835,JWST,True,Vapor,True,29.41,425.24,304.16
Saturn,Proxima Centauri,297.62,177.38,39436.0,3656.9,113.7,True,5,27.75,26.73,None,1790,Galileo,True,None,False,15.52,175.98,181.07
Uranus,Sol,565.07,55.92,16965.0,8248.8,141.5,True,72,17.49,38.17,None,1700,Hubble,False,Liquid,True,54.12,361.36,376.16
Saturn,Alpha Centauri,688.92,99.54,35667.0,2080.7,-57.0,True,83,11.55,21.09,Thin,1704,Voyager,False,Vapor,False,64.1,196.97,187.59
Earth,Sirius,873.34,256.52,51473.0,4717.0,238.8,True,97,22.94,18.77,Toxic,1849,Galileo,True,Liquid,False,28.54,207.87,243.0
Mars,Sirius,636.33,62.2,67110.0,8019.3,51.1,False,37,8.46,35.12,Toxic,1995,Hubble,False,Vapor,False,48.56,191.12,203.54
Jupiter,Betelgeuse,761.15,21.44,16211.0,1842.6,497.0,True,25,21.11,30.39,Thin,1693,Hubble,True,Liquid,False,62.18,491.57,325.29
Mercury,Betelgeuse,160.16,20.8,62147.0,1143.1,136.1,True,81,2.15,35.19,None,1819,Hubble,True,Vapor,False,37.92,798.94,178.07
Neptune,Sirius,461.61,282.24,65467.0,8842.7,140.1,True,91,25.34,17.91,Thin,1897,Cassini,False,Ice,False,76.86,571.13,481.88
Jupiter,Betelgeuse,9.43,152.13,64233.0,3462.2,196.1,False,50,14.0,22.65,None,1938,Cassini,True,None,False,69.44,893.74,468.07
Mars,Sol,246.75,122.88,44844.0,6854.5,441.7,False,72,19.46,5.95,Thin,1732,Hubble,False,None,True,5.82,638.36,424.01
Mars,Betelgeuse,726.49,243.28,44458.0,302.2,360.6,False,95,7.42,4.08,None,1960,JWST,True,Vapor,False,55.9,690.89,460.15
Mars,Proxima Centauri,991.81,250.76,28822.0,6916.0,115.8,True,52,20.64,15.95,Thick,1754,Galileo,False,Liquid,False,21.18,669.27,224.57
Jupiter,Betelgeuse,99.27,99.72,52915.0,3195.2,303.1,True,55,23.39,5.38,Toxic,1627,Voyager,False,Ice,True,50.18,452.21,268.22
Uranus,Alpha Centauri,401.55,208.12,37659.0,604.6,210.4,True,58,14.72,7.12,Thick,1881,JWST,True,Liquid,False,86.12,690.89,371.05
Mars,Sol,800.09,231.36,47743.0,6117.6,144.7,True,69,18.91,48.96,Toxic,1715,Apollo,False,None,True,79.12,74.36,348.07
Saturn,Alpha Centauri,204.12,196.43,30564.0,2446.0,-65.4,True,77,14.23,3.29,None,1904,Cassini,False,None,False,36.41,860.55,445.34
Jupiter,Alpha Centauri,555.13,45.56,51473.0,3898.7,124.8,False,91,26.93,39.88,Thick,1833,Galileo,True,Liquid,True,26.24,778.92,358.17
Neptune,Proxima Centauri,733.1,262.78,57889.0,851.8,-27.9,True,57,15.44,17.08,Toxic,2004,Galileo,False,Vapor,True,21.1,249.0,498.94
Mars,Sol,616.02,161.77,11104.0,1514.3,440.4,False,87,25.41,52.42,Thin,1600,Apollo,True,Vapor,True,47.93,769.19,174.25
Saturn,Sol,188.11,84.81,58472.0,3014.9,34.8,True,12,24.24,29.61,None,1947,Apollo,False,Liquid,False,10.28,17.58,416.5
Uranus,Sol,355.45,127.63,38280.0,943.1,466.6,False,42,12.9,19.03,None,1839,Galileo,True,None,True,49.43,221.16,348.82
Earth,Sol,783.81,11.37,59282.0,9112.7,173.1,False,75,7.67,31.54,Thin,1657,Apollo,True,Liquid,False,0.12,69.81,345.69
Uranus,Sol,554.27,38.45,30760.0,110.2,242.1,False,50,12.78,23.54,Thin,1934,Galileo,True,None,False,29.15,781.33,162.92
Neptune,Proxima Centauri,5.33,229.69,27154.0,4864.4,180.1,False,18,24.96,34.29,Toxic,1782,JWST,True,Liquid,False,19.79,757.09,392.8
Mars,Betelgeuse,761.01,0.1,64139.0,1276.3,-109.4,True,20,7.6,7.76,None,1936,Apollo,False,Vapor,False,87.41,814.57,450.19
Neptune,Alpha Centauri,35.41,125.03,18331.0,3111.4,63.1,True,90,16.21,59.82,Toxic,1625,JWST,True,Ice,False,65.45,9.46,109.27
Jupiter,Sol,745.76,156.8,59251.0,9264.3,-130.6,True,82,24.38,26.11,Thin,2008,JWST,False,None,False,31.47,503.73,312.75
Venus,Betelgeuse,202.56,16.48,34397.0,1658.9,236.1,False,23,11.25,21.55,None,1676,Apollo,True,Ice,False,8.36,706.31,196.07
Mars,Betelgeuse,958.08,291.93,36473.0,9660.0,112.8,True,25,19.62,42.9,Thin,2016,Galileo,False,Vapor,True,46.51,159.62,494.77
Venus,Alpha Centauri,368.0,67.91,22284.0,2097.7,344.6,True,44,8.12,22.47,Toxic,1816,Hubble,True,Liquid,False,19.21,651.54,239.42
Saturn,Proxima Centauri,327.0,91.33,40540.0,7428.6,-45.7,True,27,4.17,50.16,Toxic,1927,Galileo,False,Vapor,False,48.28,88.69,114.16
Earth,Sirius,148.97,91.25,23440.0,5489.4,-84.8,True,81,24.04,27.8,Toxic,1924,Voyager,False,Ice,True,75.18,185.42,190.93
Mercury,Sirius,305.67,69.2,3710.0,8850.6,84.4,False,99,3.87,43.45,None,1861,Apollo,True,Vapor,False,55.42,478.42,326.92
Neptune,Betelgeuse,876.66,0.54,19768.0,5562.2,448.6,False,28,8.87,7.34,Thin,1622,Cassini,True,Vapor,True,57.04,655.3,38.04
Uranus,Alpha Centauri,996.33,218.83,1440.0,5368.9,297.3,True,16,25.8,50.92,Thin,1843,Apollo,True,Liquid,True,48.69,150.14,301.8
Earth,Sirius,368.37,290.06,68506.0,1994.8,93.2,True,67,11.05,44.41,Toxic,1757,Voyager,False,Ice,False,83.45,189.3,465.61
Mars,Betelgeuse,448.67,67.37,67637.0,1704.0,162.1,True,43,29.22,13.49,Toxic,1805,JWST,False,Ice,False,83.87,208.42,425.18
Venus,Proxima Centauri,722.1,198.95,28266.0,9169.1,-141.1,False,60,29.41,9.57,Toxic,1909,Cassini,False,Ice,True,46.15,242.51,33.84
Uranus,Sirius,886.21,222.59,51258.0,3312.0,489.2,False,92,8.78,19.66,Toxic,1686,Cassini,False,None,False,27.52,230.42,496.69
Venus,Betelgeuse,593.09,254.54,24861.0,3752.2,266.5,False,67,2.19,58.59,Thick,1866,Galileo,True,Vapor,True,41.36,398.17,349.36
Jupiter,Betelgeuse,391.59,126.85,47305.0,7610.2,-0.2,True,73,21.45,16.15,Thick,2014,Hubble,True,Ice,True,16.79,655.52,81.14
Venus,Sol,412.68,90.95,56575.0,3421.3,210.1,False,24,14.08,27.91,Thick,1733,Galileo,True,Vapor,False,57.27,440.84,6.21
Jupiter,Proxima Centauri,695.65,97.66,66326.0,9523.0,-123.4,False,94,3.92,2.77,Toxic,1866,Cassini,True,Liquid,True,45.01,777.09,85.64
Saturn,Sol,3.32,213.82,28615.0,7392.4,476.1,False,66,21.52,24.44,Toxic,1932,Cassini,False,Liquid,False,9.3,720.67,419.09
Uranus,Alpha Centauri,619.63,245.05,55048.0,5994.4,-77.7,False,1,1.9,34.71,Thin,1867,Hubble,False,None,False,17.79,130.89,10.82
Uranus,Sol,355.56,54.57,19349.0,8814.9,253.6,False,88,26.24,57.23,None,1652,Apollo,True,None,True,43.17,53.6,116.57
Mercury,Sol,794.22,111.35,69333.0,543.6,-28.2,True,48,5.02,31.49,Thin,1698,Hubble,False,Liquid,True,79.88,878.55,378.65
Mars,Sirius,93.08,270.59,2778.0,2607.8,302.3,True,69,4.69,49.33,Thick,1846,JWST,True,Ice,False,50.98,84.43,293.06
Jupiter,Betelgeuse,588.24,242.03,42643.0,4677.1,343.8,True,25,6.09,33.28,Thin,1635,Galileo,False,Liquid,False,61.34,152.6,391.37
Mercury,Proxima Centauri,481.02,295.46,46506.0,2308.4,271.4,True,71,28.85,3.41,Toxic,2000,Apollo,False,Vapor,False,30.51,27.02,373.08
Venus,Sol,642.36,226.3,48475.0,7451.9,230.1,False,98,21.1,19.59,Thick,1627,Galileo,False,None,True,51.43,630.19,25.3
Venus,Proxima Centauri,64.95,118.02,9307.0,9196.1,424.7,True,26,24.24,34.96,Thick,1819,Hubble,False,None,False,40.26,584.46,446.26
Mercury,Sol,580.03,177.23,65759.0,4266.5,-145.0,True,88,12.53,57.09,None,2005,Apollo,False,Liquid,True,59.32,986.97,113.52
Uranus,Alpha Centauri,561.53,198.34,13502.0,3454.2,31.6,True,17,10.75,51.69,None,1701,Hubble,False,Ice,True,4.55,887.5,276.7
Venus,Sol,560.7,23.63,43970.0,9617.4,-26.2,False,53,7.8,14.47,Thick,1862,JWST,True,Ice,True,44.4,413.79,322.14
Neptune,Sirius,603.53,163.39,16365.0,4476.3,491.6,True,0,14.94,13.99,Thick,1870,Voyager,False,Vapor,False,26.64,374.73,84.31
Saturn,Betelgeuse,676.5,212.83,22198.0,4916.0,72.6,False,60,17.0,12.87,Thin,1823,Cassini,True,None,True,29.36,300.37,488.12
Saturn,Alpha Centauri,805.01,50.28,38706.0,3548.9,312.8,False,2,19.32,55.43,Thick,1738,Apollo,True,Liquid,False,86.48,156.64,244.08
Neptune,Sol,269.89,234.21,29786.0,9100.0,279.3,False,67,8.46,51.31,Toxic,1879,Cassini,True,Liquid,True,16.44,142.39,28.82
Mercury,Proxima Centauri,825.07,175.17,12056.0,5711.1,-51.5,True,40,28.51,46.72,Thin,1885,Voyager,True,None,False,28.01,136.62,468.63
Neptune,Alpha Centauri,498.31,285.67,12795.0,7633.6,-32.7,False,36,5.92,24.17,Toxic,1849,Apollo,True,Liquid,False,45.89,118.54,293.13
Jupiter,Alpha Centauri,77.15,12.82,29852.0,8127.5,-3.1,True,50,29.0,30.76,Toxic,1921,Cassini,True,None,True,77.67,244.31,349.6
Jupiter,Sol,58.65,79.67,53253.0,3451.4,87.8,True,14,1.43,28.4,Toxic,1916,Cassini,False,Ice,False,37.5,310.14,262.59
Mercury,Alpha Centauri,334.3,180.51,62960.0,4365.3,-36.0,True,7,14.95,15.95,Thick,1677,Apollo,False,Ice,True,66.95,961.77,417.37
Neptune,Proxima Centauri,784.92,89.04,6805.0,8492.3,-186.2,False,37,10.67,30.8,None,1896,Cassini,False,Liquid,True,77.07,580.58,16.57
Jupiter,Alpha Centauri,707.71,214.36,28124.0,3664.4,415.6,False,82,14.02,2.8,None,1937,Cassini,True,Ice,True,27.9,987.66,134.19
Uranus,Proxima Centauri,788.64,227.73,7917.0,7949.7,475.9,True,55,17.55,8.78,Toxic,1906,Apollo,True,Ice,True,35.35,375.6,234.82
Neptune,Sol,517.32,30.84,2145.0,9412.9,39.1,False,46,13.63,53.31,Thick,1950,Cassini,True,Vapor,True,32.09,460.34,38.3
Uranus,Betelgeuse,440.25,154.2,46659.0,6250.9,37.0,False,89,13.03,45.35,Thin,1612,Cassini,False,None,True,74.96,327.96,352.95
Jupiter,Alpha Centauri,147.54,152.72,42569.0,7429.2,-195.0,False,9,22.25,25.95,Toxic,1945,Galileo,False,None,True,3.99,186.97,196.83
Saturn,Betelgeuse,328.26,110.85,12248.0,8060.7,276.2,True,77,20.89,31.51,Thin,1995,JWST,False,Liquid,False,27.76,147.45,136.33
Jupiter,Proxima Centauri,434.08,279.88,17133.0,8458.1,377.8,False,48,25.16,22.83,Thin,1681,Galileo,True,None,True,61.15,945.35,1.69
Uranus,Alpha Centauri,88.69,248.27,2636.0,3980.8,-97.4,False,40,8.25,44.71,Thick,1608,Voyager,True,Vapor,True,50.89,986.88,359.92
Earth,Sirius,220.69,209.19,58611.0,560.1,-88.2,True,82,18.68,47.27,Thick,1812,Galileo,True,Liquid,False,39.27,49.68,416.9
Mars,Betelgeuse,598.27,214.33,68254.0,4048.7,353.1,False,29,17.97,46.03,None,1647,Galileo,False,Liquid,False,48.6,154.59,197.52
Venus,Alpha Centauri,735.69,138.57,10347.0,6753.9,231.4,True,4,11.72,43.63,None,1648,Voyager,True,None,True,17.78,426.41,282.11
Neptune,Betelgeuse,998.35,276.31,16972.0,4531.0,-168.6,False,94,15.1,13.07,Thick,1908,Cassini,True,Ice,True,38.76,190.4,113.84
Earth,Alpha Centauri,933.12,208.41,60920.0,7502.2,235.8,False,70,10.1,20.94,Toxic,1639,Cassini,True,Ice,True,45.15,367.06,311.1
